Simulation_ID,Hits,Iterations_Per_Simulation,Estimated_Pi,Actual_Pi,Absolute_Error,Percentage_Error_Percent,Start_Time_ms,End_Time_ms,Duration_ms
9103,39266,50000,3.141280,3.14159265359,0.00031265,0.009952,1790106607277.504395,1790106607311.266846,33.762304
9104,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607311.266846,33.762304
9105,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607311.266846,33.762304
9106,39311,50000,3.144880,3.14159265359,0.00328735,0.104639,1790106607277.504395,1790106607311.266846,33.762304
9107,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607311.266846,33.762304
9108,39205,50000,3.136400,3.14159265359,0.00519265,0.165287,1790106607277.504395,1790106607311.266846,33.762304
9109,39281,50000,3.142480,3.14159265359,0.00088735,0.028245,1790106607277.504395,1790106607311.266846,33.762304
9110,39203,50000,3.136240,3.14159265359,0.00535265,0.170380,1790106607277.504395,1790106607311.266846,33.762304
9111,39291,50000,3.143280,3.14159265359,0.00168735,0.053710,1790106607277.504395,1790106607311.266846,33.762304
9112,39284,50000,3.142720,3.14159265359,0.00112735,0.035885,1790106607277.504395,1790106607311.266846,33.762304
9113,39330,50000,3.146400,3.14159265359,0.00480735,0.153023,1790106607277.504395,1790106607311.266846,33.762304
9114,39217,50000,3.137360,3.14159265359,0.00423265,0.134730,1790106607277.504395,1790106607311.266846,33.762304
9115,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607311.266846,33.762304
9116,39218,50000,3.137440,3.14159265359,0.00415265,0.132183,1790106607277.504395,1790106607311.266846,33.762304
9117,39405,50000,3.152400,3.14159265359,0.01080735,0.344009,1790106607277.504395,1790106607311.266846,33.762304
9118,39368,50000,3.149440,3.14159265359,0.00784735,0.249789,1790106607277.504395,1790106607311.266846,33.762304
9119,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607311.266846,33.762304
9120,39465,50000,3.157200,3.14159265359,0.01560735,0.496797,1790106607277.504395,1790106607311.156250,33.651712
9121,39455,50000,3.156400,3.14159265359,0.01480735,0.471332,1790106607277.504395,1790106607311.156250,33.651712
9122,39157,50000,3.132560,3.14159265359,0.00903265,0.287518,1790106607277.504395,1790106607311.156250,33.651712
9123,39317,50000,3.145360,3.14159265359,0.00376735,0.119918,1790106607277.504395,1790106607311.156250,33.651712
9124,39213,50000,3.137040,3.14159265359,0.00455265,0.144915,1790106607277.504395,1790106607311.156250,33.651712
9125,39359,50000,3.148720,3.14159265359,0.00712735,0.226870,1790106607277.504395,1790106607311.156250,33.651712
9126,39255,50000,3.140400,3.14159265359,0.00119265,0.037963,1790106607277.504395,1790106607311.156250,33.651712
9127,39322,50000,3.145760,3.14159265359,0.00416735,0.132651,1790106607277.504395,1790106607311.156250,33.651712
9128,39278,50000,3.142240,3.14159265359,0.00064735,0.020606,1790106607277.504395,1790106607311.156250,33.651712
9129,39357,50000,3.148560,3.14159265359,0.00696735,0.221778,1790106607277.504395,1790106607311.156250,33.651712
9130,39233,50000,3.138640,3.14159265359,0.00295265,0.093986,1790106607277.504395,1790106607311.156250,33.651712
9131,39291,50000,3.143280,3.14159265359,0.00168735,0.053710,1790106607277.504395,1790106607311.156250,33.651712
9132,39315,50000,3.145200,3.14159265359,0.00360735,0.114825,1790106607277.504395,1790106607311.156250,33.651712
9133,39194,50000,3.135520,3.14159265359,0.00607265,0.193299,1790106607277.504395,1790106607311.156250,33.651712
9134,39368,50000,3.149440,3.14159265359,0.00784735,0.249789,1790106607277.504395,1790106607311.156250,33.651712
9135,39266,50000,3.141280,3.14159265359,0.00031265,0.009952,1790106607277.504395,1790106607311.156250,33.651712
9136,39084,50000,3.126720,3.14159265359,0.01487265,0.473411,1790106607277.504395,1790106607311.156250,33.651712
9137,39302,50000,3.144160,3.14159265359,0.00256735,0.081721,1790106607277.504395,1790106607311.156250,33.651712
9138,39253,50000,3.140240,3.14159265359,0.00135265,0.043056,1790106607277.504395,1790106607311.156250,33.651712
9139,39172,50000,3.133760,3.14159265359,0.00783265,0.249321,1790106607277.504395,1790106607311.156250,33.651712
9140,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607311.156250,33.651712
9141,39400,50000,3.152000,3.14159265359,0.01040735,0.331276,1790106607277.504395,1790106607311.156250,33.651712
9142,39344,50000,3.147520,3.14159265359,0.00592735,0.188673,1790106607277.504395,1790106607311.156250,33.651712
9143,39515,50000,3.161200,3.14159265359,0.01960735,0.624121,1790106607277.504395,1790106607311.156250,33.651712
9144,39334,50000,3.146720,3.14159265359,0.00512735,0.163209,1790106607277.504395,1790106607311.156250,33.651712
9145,39498,50000,3.159840,3.14159265359,0.01824735,0.580831,1790106607277.504395,1790106607311.156250,33.651712
9146,39262,50000,3.140960,3.14159265359,0.00063265,0.020138,1790106607277.504395,1790106607311.156250,33.651712
9147,39092,50000,3.127360,3.14159265359,0.01423265,0.453039,1790106607277.504395,1790106607311.156250,33.651712
9148,39160,50000,3.132800,3.14159265359,0.00879265,0.279879,1790106607277.504395,1790106607311.156250,33.651712
9149,39414,50000,3.153120,3.14159265359,0.01152735,0.366927,1790106607277.504395,1790106607311.156250,33.651712
9150,39195,50000,3.135600,3.14159265359,0.00599265,0.190752,1790106607277.504395,1790106607311.156250,33.651712
9151,39398,50000,3.151840,3.14159265359,0.01024735,0.326183,1790106607277.504395,1790106607311.156250,33.651712
9152,39094,50000,3.127520,3.14159265359,0.01407265,0.447946,1790106607277.504395,1790106607311.296631,33.792000
9153,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607311.296631,33.792000
9154,39238,50000,3.139040,3.14159265359,0.00255265,0.081253,1790106607277.504395,1790106607311.296631,33.792000
9155,39486,50000,3.158880,3.14159265359,0.01728735,0.550273,1790106607277.504395,1790106607311.296631,33.792000
9156,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607311.296631,33.792000
9157,39166,50000,3.133280,3.14159265359,0.00831265,0.264600,1790106607277.504395,1790106607311.296631,33.792000
9158,39185,50000,3.134800,3.14159265359,0.00679265,0.216217,1790106607277.504395,1790106607311.296631,33.792000
9159,39252,50000,3.140160,3.14159265359,0.00143265,0.045603,1790106607277.504395,1790106607311.296631,33.792000
9160,39028,50000,3.122240,3.14159265359,0.01935265,0.616014,1790106607277.504395,1790106607311.296631,33.792000
9161,39251,50000,3.140080,3.14159265359,0.00151265,0.048149,1790106607277.504395,1790106607311.296631,33.792000
9162,39227,50000,3.138160,3.14159265359,0.00343265,0.109265,1790106607277.504395,1790106607311.296631,33.792000
9163,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607311.296631,33.792000
9164,39319,50000,3.145520,3.14159265359,0.00392735,0.125011,1790106607277.504395,1790106607311.296631,33.792000
9165,39290,50000,3.143200,3.14159265359,0.00160735,0.051163,1790106607277.504395,1790106607311.296631,33.792000
9166,39224,50000,3.137920,3.14159265359,0.00367265,0.116904,1790106607277.504395,1790106607311.296631,33.792000
9167,39406,50000,3.152480,3.14159265359,0.01088735,0.346555,1790106607277.504395,1790106607311.296631,33.792000
9168,39410,50000,3.152800,3.14159265359,0.01120735,0.356741,1790106607277.504395,1790106607311.296631,33.792000
9169,39311,50000,3.144880,3.14159265359,0.00328735,0.104639,1790106607277.504395,1790106607311.296631,33.792000
9170,39237,50000,3.138960,3.14159265359,0.00263265,0.083800,1790106607277.504395,1790106607311.296631,33.792000
9171,39323,50000,3.145840,3.14159265359,0.00424735,0.135197,1790106607277.504395,1790106607311.296631,33.792000
9172,39069,50000,3.125520,3.14159265359,0.01607265,0.511608,1790106607277.504395,1790106607311.296631,33.792000
9173,39138,50000,3.131040,3.14159265359,0.01055265,0.335901,1790106607277.504395,1790106607311.296631,33.792000
9174,39160,50000,3.132800,3.14159265359,0.00879265,0.279879,1790106607277.504395,1790106607311.296631,33.792000
9175,39346,50000,3.147680,3.14159265359,0.00608735,0.193766,1790106607277.504395,1790106607311.296631,33.792000
9176,39183,50000,3.134640,3.14159265359,0.00695265,0.221310,1790106607277.504395,1790106607311.296631,33.792000
9177,39382,50000,3.150560,3.14159265359,0.00896735,0.285440,1790106607277.504395,1790106607311.296631,33.792000
9178,39307,50000,3.144560,3.14159265359,0.00296735,0.094454,1790106607277.504395,1790106607311.296631,33.792000
9179,39030,50000,3.122400,3.14159265359,0.01919265,0.610921,1790106607277.504395,1790106607311.296631,33.792000
9180,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607311.296631,33.792000
9181,39383,50000,3.150640,3.14159265359,0.00904735,0.287986,1790106607277.504395,1790106607311.296631,33.792000
9182,39242,50000,3.139360,3.14159265359,0.00223265,0.071068,1790106607277.504395,1790106607311.296631,33.792000
9183,39146,50000,3.131680,3.14159265359,0.00991265,0.315530,1790106607277.504395,1790106607311.296631,33.792000
9184,39359,50000,3.148720,3.14159265359,0.00712735,0.226870,1790106607277.504395,1790106607311.175781,33.671168
9185,39399,50000,3.151920,3.14159265359,0.01032735,0.328730,1790106607277.504395,1790106607311.175781,33.671168
9186,39239,50000,3.139120,3.14159265359,0.00247265,0.078707,1790106607277.504395,1790106607311.175781,33.671168
9187,39303,50000,3.144240,3.14159265359,0.00264735,0.084268,1790106607277.504395,1790106607311.175781,33.671168
9188,39207,50000,3.136560,3.14159265359,0.00503265,0.160194,1790106607277.504395,1790106607311.175781,33.671168
9189,39240,50000,3.139200,3.14159265359,0.00239265,0.076161,1790106607277.504395,1790106607311.175781,33.671168
9190,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607311.175781,33.671168
9191,39194,50000,3.135520,3.14159265359,0.00607265,0.193299,1790106607277.504395,1790106607311.175781,33.671168
9192,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607311.175781,33.671168
9193,39233,50000,3.138640,3.14159265359,0.00295265,0.093986,1790106607277.504395,1790106607311.175781,33.671168
9194,39265,50000,3.141200,3.14159265359,0.00039265,0.012499,1790106607277.504395,1790106607311.175781,33.671168
9195,39187,50000,3.134960,3.14159265359,0.00663265,0.211124,1790106607277.504395,1790106607311.175781,33.671168
9196,39240,50000,3.139200,3.14159265359,0.00239265,0.076161,1790106607277.504395,1790106607311.175781,33.671168
9197,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607311.175781,33.671168
9198,39252,50000,3.140160,3.14159265359,0.00143265,0.045603,1790106607277.504395,1790106607311.175781,33.671168
9199,39350,50000,3.148000,3.14159265359,0.00640735,0.203952,1790106607277.504395,1790106607311.175781,33.671168
9200,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607311.175781,33.671168
9201,39102,50000,3.128160,3.14159265359,0.01343265,0.427575,1790106607277.504395,1790106607311.175781,33.671168
9202,39384,50000,3.150720,3.14159265359,0.00912735,0.290532,1790106607277.504395,1790106607311.175781,33.671168
9203,39197,50000,3.135760,3.14159265359,0.00583265,0.185659,1790106607277.504395,1790106607311.175781,33.671168
9204,39195,50000,3.135600,3.14159265359,0.00599265,0.190752,1790106607277.504395,1790106607311.175781,33.671168
9205,39153,50000,3.132240,3.14159265359,0.00935265,0.297704,1790106607277.504395,1790106607311.175781,33.671168
9206,39498,50000,3.159840,3.14159265359,0.01824735,0.580831,1790106607277.504395,1790106607311.175781,33.671168
9207,39197,50000,3.135760,3.14159265359,0.00583265,0.185659,1790106607277.504395,1790106607311.175781,33.671168
9208,39304,50000,3.144320,3.14159265359,0.00272735,0.086814,1790106607277.504395,1790106607311.175781,33.671168
9209,39179,50000,3.134320,3.14159265359,0.00727265,0.231496,1790106607277.504395,1790106607311.175781,33.671168
9210,39198,50000,3.135840,3.14159265359,0.00575265,0.183113,1790106607277.504395,1790106607311.175781,33.671168
9211,39293,50000,3.143440,3.14159265359,0.00184735,0.058803,1790106607277.504395,1790106607311.175781,33.671168
9212,39351,50000,3.148080,3.14159265359,0.00648735,0.206499,1790106607277.504395,1790106607311.175781,33.671168
9213,39185,50000,3.134800,3.14159265359,0.00679265,0.216217,1790106607277.504395,1790106607311.175781,33.671168
9214,39209,50000,3.136720,3.14159265359,0.00487265,0.155101,1790106607277.504395,1790106607311.175781,33.671168
9215,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607311.175781,33.671168
9216,39074,50000,3.125920,3.14159265359,0.01567265,0.498876,1790106607277.504395,1790106607307.357178,29.852672
9217,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607307.357178,29.852672
9218,39087,50000,3.126960,3.14159265359,0.01463265,0.465772,1790106607277.504395,1790106607307.357178,29.852672
9219,39079,50000,3.126320,3.14159265359,0.01527265,0.486144,1790106607277.504395,1790106607307.357178,29.852672
9220,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607307.357178,29.852672
9221,39223,50000,3.137840,3.14159265359,0.00375265,0.119451,1790106607277.504395,1790106607307.357178,29.852672
9222,39145,50000,3.131600,3.14159265359,0.00999265,0.318076,1790106607277.504395,1790106607307.357178,29.852672
9223,39172,50000,3.133760,3.14159265359,0.00783265,0.249321,1790106607277.504395,1790106607307.357178,29.852672
9224,39404,50000,3.152320,3.14159265359,0.01072735,0.341462,1790106607277.504395,1790106607307.357178,29.852672
9225,39264,50000,3.141120,3.14159265359,0.00047265,0.015045,1790106607277.504395,1790106607307.357178,29.852672
9226,39242,50000,3.139360,3.14159265359,0.00223265,0.071068,1790106607277.504395,1790106607307.357178,29.852672
9227,39322,50000,3.145760,3.14159265359,0.00416735,0.132651,1790106607277.504395,1790106607307.357178,29.852672
9228,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607307.357178,29.852672
9229,39252,50000,3.140160,3.14159265359,0.00143265,0.045603,1790106607277.504395,1790106607307.357178,29.852672
9230,39499,50000,3.159920,3.14159265359,0.01832735,0.583378,1790106607277.504395,1790106607307.357178,29.852672
9231,39307,50000,3.144560,3.14159265359,0.00296735,0.094454,1790106607277.504395,1790106607307.357178,29.852672
9232,39119,50000,3.129520,3.14159265359,0.01207265,0.384284,1790106607277.504395,1790106607307.357178,29.852672
9233,39249,50000,3.139920,3.14159265359,0.00167265,0.053242,1790106607277.504395,1790106607307.357178,29.852672
9234,39253,50000,3.140240,3.14159265359,0.00135265,0.043056,1790106607277.504395,1790106607307.357178,29.852672
9235,39321,50000,3.145680,3.14159265359,0.00408735,0.130104,1790106607277.504395,1790106607307.357178,29.852672
9236,39486,50000,3.158880,3.14159265359,0.01728735,0.550273,1790106607277.504395,1790106607307.357178,29.852672
9237,39261,50000,3.140880,3.14159265359,0.00071265,0.022684,1790106607277.504395,1790106607307.357178,29.852672
9238,39007,50000,3.120560,3.14159265359,0.02103265,0.669490,1790106607277.504395,1790106607307.357178,29.852672
9239,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607307.357178,29.852672
9240,39386,50000,3.150880,3.14159265359,0.00928735,0.295625,1790106607277.504395,1790106607307.357178,29.852672
9241,39180,50000,3.134400,3.14159265359,0.00719265,0.228949,1790106607277.504395,1790106607307.357178,29.852672
9242,39360,50000,3.148800,3.14159265359,0.00720735,0.229417,1790106607277.504395,1790106607307.357178,29.852672
9243,39454,50000,3.156320,3.14159265359,0.01472735,0.468786,1790106607277.504395,1790106607307.357178,29.852672
9244,39224,50000,3.137920,3.14159265359,0.00367265,0.116904,1790106607277.504395,1790106607307.357178,29.852672
9245,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607307.357178,29.852672
9246,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607307.357178,29.852672
9247,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607307.357178,29.852672
9248,39281,50000,3.142480,3.14159265359,0.00088735,0.028245,1790106607277.504395,1790106607307.345947,29.841408
9249,39138,50000,3.131040,3.14159265359,0.01055265,0.335901,1790106607277.504395,1790106607307.345947,29.841408
9250,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607307.345947,29.841408
9251,39356,50000,3.148480,3.14159265359,0.00688735,0.219231,1790106607277.504395,1790106607307.345947,29.841408
9252,39235,50000,3.138800,3.14159265359,0.00279265,0.088893,1790106607277.504395,1790106607307.345947,29.841408
9253,39146,50000,3.131680,3.14159265359,0.00991265,0.315530,1790106607277.504395,1790106607307.345947,29.841408
9254,39147,50000,3.131760,3.14159265359,0.00983265,0.312983,1790106607277.504395,1790106607307.345947,29.841408
9255,39063,50000,3.125040,3.14159265359,0.01655265,0.526887,1790106607277.504395,1790106607307.345947,29.841408
9256,39136,50000,3.130880,3.14159265359,0.01071265,0.340994,1790106607277.504395,1790106607307.345947,29.841408
9257,39403,50000,3.152240,3.14159265359,0.01064735,0.338916,1790106607277.504395,1790106607307.345947,29.841408
9258,39398,50000,3.151840,3.14159265359,0.01024735,0.326183,1790106607277.504395,1790106607307.345947,29.841408
9259,39344,50000,3.147520,3.14159265359,0.00592735,0.188673,1790106607277.504395,1790106607307.345947,29.841408
9260,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607307.345947,29.841408
9261,39279,50000,3.142320,3.14159265359,0.00072735,0.023152,1790106607277.504395,1790106607307.345947,29.841408
9262,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607307.345947,29.841408
9263,39164,50000,3.133120,3.14159265359,0.00847265,0.269693,1790106607277.504395,1790106607307.345947,29.841408
9264,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607307.345947,29.841408
9265,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607307.345947,29.841408
9266,39217,50000,3.137360,3.14159265359,0.00423265,0.134730,1790106607277.504395,1790106607307.345947,29.841408
9267,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607307.345947,29.841408
9268,39290,50000,3.143200,3.14159265359,0.00160735,0.051163,1790106607277.504395,1790106607307.345947,29.841408
9269,39110,50000,3.128800,3.14159265359,0.01279265,0.407203,1790106607277.504395,1790106607307.345947,29.841408
9270,39272,50000,3.141760,3.14159265359,0.00016735,0.005327,1790106607277.504395,1790106607307.345947,29.841408
9271,39350,50000,3.148000,3.14159265359,0.00640735,0.203952,1790106607277.504395,1790106607307.345947,29.841408
9272,39352,50000,3.148160,3.14159265359,0.00656735,0.209045,1790106607277.504395,1790106607307.345947,29.841408
9273,39107,50000,3.128560,3.14159265359,0.01303265,0.414842,1790106607277.504395,1790106607307.345947,29.841408
9274,39418,50000,3.153440,3.14159265359,0.01184735,0.377113,1790106607277.504395,1790106607307.345947,29.841408
9275,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607307.345947,29.841408
9276,39305,50000,3.144400,3.14159265359,0.00280735,0.089361,1790106607277.504395,1790106607307.345947,29.841408
9277,39162,50000,3.132960,3.14159265359,0.00863265,0.274786,1790106607277.504395,1790106607307.345947,29.841408
9278,39233,50000,3.138640,3.14159265359,0.00295265,0.093986,1790106607277.504395,1790106607307.345947,29.841408
9279,39264,50000,3.141120,3.14159265359,0.00047265,0.015045,1790106607277.504395,1790106607307.345947,29.841408
9280,39274,50000,3.141920,3.14159265359,0.00032735,0.010420,1790106607277.504395,1790106607307.353027,29.848576
9281,39238,50000,3.139040,3.14159265359,0.00255265,0.081253,1790106607277.504395,1790106607307.353027,29.848576
9282,39221,50000,3.137680,3.14159265359,0.00391265,0.124544,1790106607277.504395,1790106607307.353027,29.848576
9283,39362,50000,3.148960,3.14159265359,0.00736735,0.234510,1790106607277.504395,1790106607307.353027,29.848576
9284,39265,50000,3.141200,3.14159265359,0.00039265,0.012499,1790106607277.504395,1790106607307.353027,29.848576
9285,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607307.353027,29.848576
9286,39414,50000,3.153120,3.14159265359,0.01152735,0.366927,1790106607277.504395,1790106607307.353027,29.848576
9287,39186,50000,3.134880,3.14159265359,0.00671265,0.213670,1790106607277.504395,1790106607307.353027,29.848576
9288,39363,50000,3.149040,3.14159265359,0.00744735,0.237056,1790106607277.504395,1790106607307.353027,29.848576
9289,39263,50000,3.141040,3.14159265359,0.00055265,0.017592,1790106607277.504395,1790106607307.353027,29.848576
9290,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607307.353027,29.848576
9291,39284,50000,3.142720,3.14159265359,0.00112735,0.035885,1790106607277.504395,1790106607307.353027,29.848576
9292,39275,50000,3.142000,3.14159265359,0.00040735,0.012966,1790106607277.504395,1790106607307.353027,29.848576
9293,39285,50000,3.142800,3.14159265359,0.00120735,0.038431,1790106607277.504395,1790106607307.353027,29.848576
9294,39161,50000,3.132880,3.14159265359,0.00871265,0.277332,1790106607277.504395,1790106607307.353027,29.848576
9295,39262,50000,3.140960,3.14159265359,0.00063265,0.020138,1790106607277.504395,1790106607307.353027,29.848576
9296,39398,50000,3.151840,3.14159265359,0.01024735,0.326183,1790106607277.504395,1790106607307.353027,29.848576
9297,39162,50000,3.132960,3.14159265359,0.00863265,0.274786,1790106607277.504395,1790106607307.353027,29.848576
9298,39306,50000,3.144480,3.14159265359,0.00288735,0.091907,1790106607277.504395,1790106607307.353027,29.848576
9299,39235,50000,3.138800,3.14159265359,0.00279265,0.088893,1790106607277.504395,1790106607307.353027,29.848576
9300,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607307.353027,29.848576
9301,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607307.353027,29.848576
9302,39253,50000,3.140240,3.14159265359,0.00135265,0.043056,1790106607277.504395,1790106607307.353027,29.848576
9303,39233,50000,3.138640,3.14159265359,0.00295265,0.093986,1790106607277.504395,1790106607307.353027,29.848576
9304,39345,50000,3.147600,3.14159265359,0.00600735,0.191220,1790106607277.504395,1790106607307.353027,29.848576
9305,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607307.353027,29.848576
9306,39277,50000,3.142160,3.14159265359,0.00056735,0.018059,1790106607277.504395,1790106607307.353027,29.848576
9307,39323,50000,3.145840,3.14159265359,0.00424735,0.135197,1790106607277.504395,1790106607307.353027,29.848576
9308,39160,50000,3.132800,3.14159265359,0.00879265,0.279879,1790106607277.504395,1790106607307.353027,29.848576
9309,39280,50000,3.142400,3.14159265359,0.00080735,0.025699,1790106607277.504395,1790106607307.353027,29.848576
9310,39217,50000,3.137360,3.14159265359,0.00423265,0.134730,1790106607277.504395,1790106607307.353027,29.848576
9311,39125,50000,3.130000,3.14159265359,0.01159265,0.369006,1790106607277.504395,1790106607307.353027,29.848576
9312,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607307.358154,29.853696
9313,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607307.358154,29.853696
9314,39495,50000,3.159600,3.14159265359,0.01800735,0.573192,1790106607277.504395,1790106607307.358154,29.853696
9315,39342,50000,3.147360,3.14159265359,0.00576735,0.183580,1790106607277.504395,1790106607307.358154,29.853696
9316,39192,50000,3.135360,3.14159265359,0.00623265,0.198392,1790106607277.504395,1790106607307.358154,29.853696
9317,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607307.358154,29.853696
9318,39142,50000,3.131360,3.14159265359,0.01023265,0.325715,1790106607277.504395,1790106607307.358154,29.853696
9319,39104,50000,3.128320,3.14159265359,0.01327265,0.422482,1790106607277.504395,1790106607307.358154,29.853696
9320,39246,50000,3.139680,3.14159265359,0.00191265,0.060882,1790106607277.504395,1790106607307.358154,29.853696
9321,39114,50000,3.129120,3.14159265359,0.01247265,0.397017,1790106607277.504395,1790106607307.358154,29.853696
9322,39104,50000,3.128320,3.14159265359,0.01327265,0.422482,1790106607277.504395,1790106607307.358154,29.853696
9323,39352,50000,3.148160,3.14159265359,0.00656735,0.209045,1790106607277.504395,1790106607307.358154,29.853696
9324,39315,50000,3.145200,3.14159265359,0.00360735,0.114825,1790106607277.504395,1790106607307.358154,29.853696
9325,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607307.358154,29.853696
9326,39223,50000,3.137840,3.14159265359,0.00375265,0.119451,1790106607277.504395,1790106607307.358154,29.853696
9327,39215,50000,3.137200,3.14159265359,0.00439265,0.139823,1790106607277.504395,1790106607307.358154,29.853696
9328,39234,50000,3.138720,3.14159265359,0.00287265,0.091439,1790106607277.504395,1790106607307.358154,29.853696
9329,39154,50000,3.132320,3.14159265359,0.00927265,0.295158,1790106607277.504395,1790106607307.358154,29.853696
9330,39132,50000,3.130560,3.14159265359,0.01103265,0.351180,1790106607277.504395,1790106607307.358154,29.853696
9331,39314,50000,3.145120,3.14159265359,0.00352735,0.112279,1790106607277.504395,1790106607307.358154,29.853696
9332,39316,50000,3.145280,3.14159265359,0.00368735,0.117372,1790106607277.504395,1790106607307.358154,29.853696
9333,39455,50000,3.156400,3.14159265359,0.01480735,0.471332,1790106607277.504395,1790106607307.358154,29.853696
9334,39346,50000,3.147680,3.14159265359,0.00608735,0.193766,1790106607277.504395,1790106607307.358154,29.853696
9335,39434,50000,3.154720,3.14159265359,0.01312735,0.417856,1790106607277.504395,1790106607307.358154,29.853696
9336,39214,50000,3.137120,3.14159265359,0.00447265,0.142369,1790106607277.504395,1790106607307.358154,29.853696
9337,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607307.358154,29.853696
9338,39202,50000,3.136160,3.14159265359,0.00543265,0.172927,1790106607277.504395,1790106607307.358154,29.853696
9339,39396,50000,3.151680,3.14159265359,0.01008735,0.321090,1790106607277.504395,1790106607307.358154,29.853696
9340,39287,50000,3.142960,3.14159265359,0.00136735,0.043524,1790106607277.504395,1790106607307.358154,29.853696
9341,39181,50000,3.134480,3.14159265359,0.00711265,0.226403,1790106607277.504395,1790106607307.358154,29.853696
9342,39353,50000,3.148240,3.14159265359,0.00664735,0.211592,1790106607277.504395,1790106607307.358154,29.853696
9343,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607307.358154,29.853696
9344,39547,50000,3.163760,3.14159265359,0.02216735,0.705609,1790106607277.504395,1790106607307.285400,29.780992
9345,39365,50000,3.149200,3.14159265359,0.00760735,0.242149,1790106607277.504395,1790106607307.285400,29.780992
9346,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607307.285400,29.780992
9347,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607307.285400,29.780992
9348,39267,50000,3.141360,3.14159265359,0.00023265,0.007406,1790106607277.504395,1790106607307.285400,29.780992
9349,39106,50000,3.128480,3.14159265359,0.01311265,0.417389,1790106607277.504395,1790106607307.285400,29.780992
9350,39352,50000,3.148160,3.14159265359,0.00656735,0.209045,1790106607277.504395,1790106607307.285400,29.780992
9351,39238,50000,3.139040,3.14159265359,0.00255265,0.081253,1790106607277.504395,1790106607307.285400,29.780992
9352,39341,50000,3.147280,3.14159265359,0.00568735,0.181034,1790106607277.504395,1790106607307.285400,29.780992
9353,39324,50000,3.145920,3.14159265359,0.00432735,0.137744,1790106607277.504395,1790106607307.285400,29.780992
9354,39392,50000,3.151360,3.14159265359,0.00976735,0.310904,1790106607277.504395,1790106607307.285400,29.780992
