thread_id,estimate,error,start_time_us,end_time_us,duration_us
17373,3.1452,0.00360727,0,10333.2,10333.2
17374,3.1464,0.00480723,0,10333.2,10333.2
17375,3.1412,0.000392675,0,10333.2,10333.2
17376,3.1456,0.00400734,0,10332.2,10332.2
17377,3.134,0.00759268,0,10332.2,10332.2
17378,3.13,0.0115926,0,10332.2,10332.2
17379,3.1548,0.0132072,0,10332.2,10332.2
17380,3.1276,0.0139928,0,10332.2,10332.2
17381,3.138,0.00359273,0,10332.2,10332.2
17382,3.1236,0.0179927,0,10332.2,10332.2
17383,3.128,0.0135927,0,10332.2,10332.2
17384,3.1452,0.00360727,0,10332.2,10332.2
17385,3.1556,0.0140073,0,10332.2,10332.2
17386,3.1412,0.000392675,0,10332.2,10332.2
17387,3.1456,0.00400734,0,10332.2,10332.2
17388,3.1472,0.00560737,0,10332.2,10332.2
17389,3.1412,0.000392675,0,10332.2,10332.2
17390,3.152,0.0104072,0,10332.2,10332.2
17391,3.1588,0.0172071,0,10332.2,10332.2
17392,3.14,0.00159264,0,10332.2,10332.2
17393,3.1376,0.0039928,0,10332.2,10332.2
17394,3.132,0.00959277,0,10332.2,10332.2
17395,3.1428,0.00120735,0,10332.2,10332.2
17396,3.1424,0.000807285,0,10332.2,10332.2
17397,3.148,0.00640726,0,10332.2,10332.2
17398,3.1588,0.0172071,0,10332.2,10332.2
17399,3.1356,0.00599265,0,10332.2,10332.2
17400,3.142,0.000407219,0,10332.2,10332.2
17401,3.1212,0.0203927,0,10332.2,10332.2
17402,3.1428,0.00120735,0,10332.2,10332.2
17403,3.1288,0.0127928,0,10332.2,10332.2
17404,3.136,0.00559282,0,10332.2,10332.2
17405,3.1432,0.00160718,0,10332.2,10332.2
17406,3.1408,0.000792742,0,10332.2,10332.2
17407,3.1404,0.00119281,0,10332.2,10332.2
17408,3.1144,0.0271928,0,9966.59,9966.59
17409,3.144,0.00240731,0,9966.59,9966.59
17410,3.1408,0.000792742,0,9966.59,9966.59
17411,3.142,0.000407219,0,9966.59,9966.59
17412,3.1324,0.00919271,0,9966.59,9966.59
17413,3.1484,0.00680733,0,9966.59,9966.59
17414,3.1664,0.0248072,0,9966.59,9966.59
17415,3.1492,0.00760722,0,9966.59,9966.59
17416,3.1616,0.0200074,0,9966.59,9966.59
17417,3.1316,0.00999284,0,9966.59,9966.59
17418,3.1816,0.0400074,0,9966.59,9966.59
17419,3.1544,0.0128074,0,9966.59,9966.59
17420,3.1388,0.00279284,0,9966.59,9966.59
17421,3.1504,0.00880718,0,9966.59,9966.59
17422,3.1116,0.0299928,0,9966.59,9966.59
17423,3.118,0.0235927,0,9966.59,9966.59
17424,3.1436,0.00200725,0,9966.59,9966.59
17425,3.1656,0.0240073,0,9966.59,9966.59
17426,3.1356,0.00599265,0,9966.59,9966.59
17427,3.124,0.0175927,0,9966.59,9966.59
17428,3.144,0.00240731,0,9966.59,9966.59
17429,3.1456,0.00400734,0,9966.59,9966.59
17430,3.124,0.0175927,0,9966.59,9966.59
17431,3.1572,0.0156074,0,9966.59,9966.59
17432,3.124,0.0175927,0,9966.59,9966.59
17433,3.1304,0.0111928,0,9966.59,9966.59
17434,3.1552,0.0136073,0,9966.59,9966.59
17435,3.1528,0.0112073,0,9966.59,9966.59
17436,3.1356,0.00599265,0,9966.59,9966.59
17437,3.14,0.00159264,0,9966.59,9966.59
17438,3.1568,0.0152073,0,9966.59,9966.59
17439,3.1124,0.0291927,0,9966.59,9966.59
17440,3.128,0.0135927,0,9965.57,9965.57
17441,3.134,0.00759268,0,9965.57,9965.57
17442,3.1556,0.0140073,0,9965.57,9965.57
17443,3.128,0.0135927,0,9965.57,9965.57
17444,3.1376,0.0039928,0,9965.57,9965.57
17445,3.1356,0.00599265,0,9965.57,9965.57
17446,3.1712,0.0296073,0,9965.57,9965.57
17447,3.148,0.00640726,0,9965.57,9965.57
17448,3.1436,0.00200725,0,9965.57,9965.57
17449,3.1436,0.00200725,0,9965.57,9965.57
17450,3.1308,0.0107927,0,9965.57,9965.57
17451,3.126,0.0155928,0,9965.57,9965.57
17452,3.1632,0.0216072,0,9965.57,9965.57
17453,3.1248,0.0167928,0,9965.57,9965.57
17454,3.1196,0.0219927,0,9965.57,9965.57
17455,3.1268,0.0147927,0,9965.57,9965.57
17456,3.1384,0.00319266,0,9965.57,9965.57
17457,3.1288,0.0127928,0,9965.57,9965.57
17458,3.164,0.0224073,0,9965.57,9965.57
17459,3.1556,0.0140073,0,9965.57,9965.57
17460,3.1452,0.00360727,0,9965.57,9965.57
17461,3.122,0.0195928,0,9965.57,9965.57
17462,3.1552,0.0136073,0,9965.57,9965.57
17463,3.1596,0.0180073,0,9965.57,9965.57
17464,3.1416,7.15256e-06,0,9965.57,9965.57
17465,3.1272,0.0143929,0,9965.57,9965.57
17466,3.1608,0.0192072,0,9965.57,9965.57
17467,3.1552,0.0136073,0,9965.57,9965.57
17468,3.1352,0.00639272,0,9965.57,9965.57
17469,3.1212,0.0203927,0,9965.57,9965.57
17470,3.134,0.00759268,0,9965.57,9965.57
17471,3.1624,0.0208073,0,9965.57,9965.57
17472,3.1096,0.0319927,0,9966.59,9966.59
17473,3.1596,0.0180073,0,9966.59,9966.59
17474,3.172,0.0304072,0,9966.59,9966.59
17475,3.1488,0.00720716,0,9966.59,9966.59
17476,3.158,0.0164073,0,9966.59,9966.59
17477,3.1184,0.0231926,0,9966.59,9966.59
17478,3.1512,0.00960732,0,9966.59,9966.59
17479,3.13,0.0115926,0,9966.59,9966.59
17480,3.1508,0.00920725,0,9966.59,9966.59
17481,3.1352,0.00639272,0,9966.59,9966.59
17482,3.1616,0.0200074,0,9966.59,9966.59
17483,3.1388,0.00279284,0,9966.59,9966.59
17484,3.1456,0.00400734,0,9966.59,9966.59
17485,3.1548,0.0132072,0,9966.59,9966.59
17486,3.122,0.0195928,0,9966.59,9966.59
17487,3.178,0.0364072,0,9966.59,9966.59
17488,3.1364,0.00519276,0,9966.59,9966.59
17489,3.1572,0.0156074,0,9966.59,9966.59
17490,3.152,0.0104072,0,9966.59,9966.59
17491,3.1376,0.0039928,0,9966.59,9966.59
17492,3.1324,0.00919271,0,9966.59,9966.59
17493,3.1488,0.00720716,0,9966.59,9966.59
17494,3.1264,0.0151927,0,9966.59,9966.59
17495,3.144,0.00240731,0,9966.59,9966.59
17496,3.1288,0.0127928,0,9966.59,9966.59
17497,3.1304,0.0111928,0,9966.59,9966.59
17498,3.1248,0.0167928,0,9966.59,9966.59
17499,3.1668,0.0252073,0,9966.59,9966.59
17500,3.152,0.0104072,0,9966.59,9966.59
17501,3.132,0.00959277,0,9966.59,9966.59
17502,3.1444,0.00280714,0,9966.59,9966.59
17503,3.1412,0.000392675,0,9966.59,9966.59
17504,3.13,0.0115926,0,9965.57,9965.57
17505,3.1356,0.00599265,0,9965.57,9965.57
17506,3.1368,0.00479269,0,9965.57,9965.57
17507,3.1264,0.0151927,0,9965.57,9965.57
17508,3.17,0.0284073,0,9965.57,9965.57
17509,3.1256,0.0159926,0,9965.57,9965.57
17510,3.1356,0.00599265,0,9965.57,9965.57
17511,3.13,0.0115926,0,9965.57,9965.57
17512,3.1272,0.0143929,0,9965.57,9965.57
17513,3.1484,0.00680733,0,9965.57,9965.57
17514,3.1548,0.0132072,0,9965.57,9965.57
17515,3.1304,0.0111928,0,9965.57,9965.57
17516,3.1228,0.0187926,0,9965.57,9965.57
17517,3.166,0.0244071,0,9965.57,9965.57
17518,3.1516,0.0100071,0,9965.57,9965.57
17519,3.1724,0.0308073,0,9965.57,9965.57
17520,3.1508,0.00920725,0,9965.57,9965.57
17521,3.144,0.00240731,0,9965.57,9965.57
17522,3.136,0.00559282,0,9965.57,9965.57
17523,3.1836,0.0420072,0,9965.57,9965.57
17524,3.144,0.00240731,0,9965.57,9965.57
17525,3.1544,0.0128074,0,9965.57,9965.57
17526,3.1136,0.0279927,0,9965.57,9965.57
17527,3.1616,0.0200074,0,9965.57,9965.57
17528,3.15,0.00840735,0,9965.57,9965.57
17529,3.1264,0.0151927,0,9965.57,9965.57
17530,3.1248,0.0167928,0,9965.57,9965.57
17531,3.1704,0.0288072,0,9965.57,9965.57
17532,3.1444,0.00280714,0,9965.57,9965.57
17533,3.1444,0.00280714,0,9965.57,9965.57
17534,3.1388,0.00279284,0,9965.57,9965.57
17535,3.1724,0.0308073,0,9965.57,9965.57
17536,3.1408,0.000792742,0,9935.87,9935.87
17537,3.1476,0.00600719,0,9935.87,9935.87
17538,3.1444,0.00280714,0,9935.87,9935.87
17539,3.1332,0.00839281,0,9935.87,9935.87
17540,3.1364,0.00519276,0,9935.87,9935.87
17541,3.1348,0.00679278,0,9935.87,9935.87
17542,3.1032,0.0383928,0,9935.87,9935.87
17543,3.124,0.0175927,0,9935.87,9935.87
17544,3.1436,0.00200725,0,9935.87,9935.87
17545,3.1876,0.0460072,0,9935.87,9935.87
17546,3.1476,0.00600719,0,9935.87,9935.87
17547,3.1172,0.0243928,0,9935.87,9935.87
17548,3.142,0.000407219,0,9935.87,9935.87
17549,3.124,0.0175927,0,9935.87,9935.87
17550,3.126,0.0155928,0,9935.87,9935.87
17551,3.15,0.00840735,0,9935.87,9935.87
17552,3.1136,0.0279927,0,9935.87,9935.87
17553,3.1652,0.0236073,0,9935.87,9935.87
17554,3.1452,0.00360727,0,9935.87,9935.87
17555,3.1556,0.0140073,0,9935.87,9935.87
17556,3.156,0.0144072,0,9935.87,9935.87
17557,3.1368,0.00479269,0,9935.87,9935.87
17558,3.1772,0.0356073,0,9935.87,9935.87
17559,3.1388,0.00279284,0,9935.87,9935.87
17560,3.1076,0.0339928,0,9935.87,9935.87
17561,3.122,0.0195928,0,9935.87,9935.87
17562,3.1532,0.0116072,0,9935.87,9935.87
17563,3.1384,0.00319266,0,9935.87,9935.87
17564,3.1588,0.0172071,0,9935.87,9935.87
17565,3.1568,0.0152073,0,9935.87,9935.87
17566,3.1496,0.00800729,0,9935.87,9935.87
17567,3.1404,0.00119281,0,9935.87,9935.87
17568,3.1316,0.00999284,0,9932.8,9932.8
17569,3.1656,0.0240073,0,9932.8,9932.8
17570,3.134,0.00759268,0,9932.8,9932.8
17571,3.134,0.00759268,0,9932.8,9932.8
17572,3.1584,0.0168073,0,9932.8,9932.8
17573,3.1364,0.00519276,0,9932.8,9932.8
17574,3.1256,0.0159926,0,9932.8,9932.8
17575,3.1148,0.0267928,0,9932.8,9932.8
17576,3.1408,0.000792742,0,9932.8,9932.8
17577,3.1368,0.00479269,0,9932.8,9932.8
17578,3.1128,0.0287929,0,9932.8,9932.8
17579,3.1432,0.00160718,0,9932.8,9932.8
17580,3.1488,0.00720716,0,9932.8,9932.8
17581,3.1536,0.0120072,0,9932.8,9932.8
17582,3.1436,0.00200725,0,9932.8,9932.8
17583,3.14,0.00159264,0,9932.8,9932.8
17584,3.1784,0.0368073,0,9932.8,9932.8
17585,3.1464,0.00480723,0,9932.8,9932.8
17586,3.126,0.0155928,0,9932.8,9932.8
17587,3.128,0.0135927,0,9932.8,9932.8
17588,3.1424,0.000807285,0,9932.8,9932.8
17589,3.1528,0.0112073,0,9932.8,9932.8
17590,3.1512,0.00960732,0,9932.8,9932.8
17591,3.1028,0.0387928,0,9932.8,9932.8
17592,3.126,0.0155928,0,9932.8,9932.8
17593,3.1584,0.0168073,0,9932.8,9932.8
17594,3.1532,0.0116072,0,9932.8,9932.8
17595,3.1488,0.00720716,0,9932.8,9932.8
17596,3.126,0.0155928,0,9932.8,9932.8
17597,3.1424,0.000807285,0,9932.8,9932.8
17598,3.1016,0.0399928,0,9932.8,9932.8
17599,3.1204,0.0211928,0,9932.8,9932.8
17600,3.1452,0.00360727,0,9933.82,9933.82
17601,3.1428,0.00120735,0,9933.82,9933.82
17602,3.1324,0.00919271,0,9933.82,9933.82
17603,3.1268,0.0147927,0,9933.82,9933.82
17604,3.1452,0.00360727,0,9933.82,9933.82
17605,3.1416,7.15256e-06,0,9933.82,9933.82
17606,3.1272,0.0143929,0,9933.82,9933.82
17607,3.136,0.00559282,0,9933.82,9933.82
17608,3.1372,0.00439262,0,9933.82,9933.82
17609,3.164,0.0224073,0,9933.82,9933.82
17610,3.1376,0.0039928,0,9933.82,9933.82
17611,3.1772,0.0356073,0,9933.82,9933.82
17612,3.1328,0.00879264,0,9933.82,9933.82
17613,3.136,0.00559282,0,9933.82,9933.82
17614,3.152,0.0104072,0,9933.82,9933.82
17615,3.1596,0.0180073,0,9933.82,9933.82
17616,3.1224,0.0191927,0,9933.82,9933.82
17617,3.1244,0.0171928,0,9933.82,9933.82
17618,3.1488,0.00720716,0,9933.82,9933.82
17619,3.1496,0.00800729,0,9933.82,9933.82
17620,3.1052,0.0363927,0,9933.82,9933.82
17621,3.146,0.00440717,0,9933.82,9933.82
17622,3.114,0.0275927,0,9933.82,9933.82
17623,3.1328,0.00879264,0,9933.82,9933.82
17624,3.1488,0.00720716,0,9933.82,9933.82
17625,3.1632,0.0216072,0,9933.82,9933.82
17626,3.15,0.00840735,0,9933.82,9933.82
17627,3.14,0.00159264,0,9933.82,9933.82
17628,3.14,0.00159264,0,9933.82,9933.82
17629,3.1564,0.0148072,0,9933.82,9933.82
17630,3.1736,0.0320072,0,9933.82,9933.82
17631,3.1564,0.0148072,0,9933.82,9933.82
17632,3.1688,0.0272074,0,9935.87,9935.87
17633,3.1324,0.00919271,0,9935.87,9935.87
17634,3.1404,0.00119281,0,9935.87,9935.87
17635,3.1352,0.00639272,0,9935.87,9935.87
17636,3.1412,0.000392675,0,9935.87,9935.87
17637,3.128,0.0135927,0,9935.87,9935.87
17638,3.1508,0.00920725,0,9935.87,9935.87
17639,3.1556,0.0140073,0,9935.87,9935.87
17640,3.096,0.0455928,0,9935.87,9935.87
17641,3.1284,0.0131927,0,9935.87,9935.87
17642,3.1524,0.0108073,0,9935.87,9935.87
17643,3.1404,0.00119281,0,9935.87,9935.87
17644,3.14,0.00159264,0,9935.87,9935.87
17645,3.1476,0.00600719,0,9935.87,9935.87
17646,3.1428,0.00120735,0,9935.87,9935.87
17647,3.1372,0.00439262,0,9935.87,9935.87
17648,3.156,0.0144072,0,9935.87,9935.87
17649,3.154,0.0124073,0,9935.87,9935.87
17650,3.1628,0.0212073,0,9935.87,9935.87
17651,3.1344,0.00719285,0,9935.87,9935.87
17652,3.166,0.0244071,0,9935.87,9935.87
17653,3.1292,0.0123928,0,9935.87,9935.87
17654,3.122,0.0195928,0,9935.87,9935.87
17655,3.1392,0.00239277,0,9935.87,9935.87
17656,3.1528,0.0112073,0,9935.87,9935.87
17657,3.1516,0.0100071,0,9935.87,9935.87
17658,3.1384,0.00319266,0,9935.87,9935.87
17659,3.092,0.0495927,0,9935.87,9935.87
17660,3.1488,0.00720716,0,9935.87,9935.87
17661,3.1424,0.000807285,0,9935.87,9935.87
17662,3.1184,0.0231926,0,9935.87,9935.87
17663,3.156,0.0144072,0,9935.87,9935.87
17664,3.1348,0.00679278,0,10380.3,10380.3
17665,3.1832,0.0416071,0,10380.3,10380.3
17666,3.148,0.00640726,0,10380.3,10380.3
17667,3.116,0.0255928,0,10380.3,10380.3
17668,3.1284,0.0131927,0,10380.3,10380.3
17669,3.1196,0.0219927,0,10380.3,10380.3
17670,3.146,0.00440717,0,10380.3,10380.3
17671,3.154,0.0124073,0,10380.3,10380.3
17672,3.1316,0.00999284,0,10380.3,10380.3
17673,3.1592,0.0176072,0,10380.3,10380.3
17674,3.148,0.00640726,0,10380.3,10380.3
17675,3.1492,0.00760722,0,10380.3,10380.3
17676,3.1488,0.00720716,0,10380.3,10380.3
17677,3.162,0.0204072,0,10380.3,10380.3
17678,3.1248,0.0167928,0,10380.3,10380.3
17679,3.1524,0.0108073,0,10380.3,10380.3
17680,3.108,0.0335927,0,10380.3,10380.3
17681,3.1588,0.0172071,0,10380.3,10380.3
17682,3.136,0.00559282,0,10380.3,10380.3
17683,3.1172,0.0243928,0,10380.3,10380.3
17684,3.1652,0.0236073,0,10380.3,10380.3
17685,3.18,0.0384073,0,10380.3,10380.3
17686,3.1316,0.00999284,0,10380.3,10380.3
17687,3.136,0.00559282,0,10380.3,10380.3
17688,3.1532,0.0116072,0,10380.3,10380.3
17689,3.11,0.0315928,0,10380.3,10380.3
17690,3.152,0.0104072,0,10380.3,10380.3
17691,3.1264,0.0151927,0,10380.3,10380.3
17692,3.1264,0.0151927,0,10380.3,10380.3
17693,3.1212,0.0203927,0,10380.3,10380.3
17694,3.1468,0.0052073,0,10380.3,10380.3
17695,3.1464,0.00480723,0,10380.3,10380.3
17696,3.1304,0.0111928,0,10380.3,10380.3
17697,3.168,0.0264072,0,10380.3,10380.3
17698,3.1272,0.0143929,0,10380.3,10380.3
17699,3.1228,0.0187926,0,10380.3,10380.3
17700,3.1624,0.0208073,0,10380.3,10380.3
17701,3.1148,0.0267928,0,10380.3,10380.3
17702,3.1496,0.00800729,0,10380.3,10380.3
17703,3.128,0.0135927,0,10380.3,10380.3
17704,3.1324,0.00919271,0,10380.3,10380.3
17705,3.1468,0.0052073,0,10380.3,10380.3
17706,3.1364,0.00519276,0,10380.3,10380.3
17707,3.1348,0.00679278,0,10380.3,10380.3
17708,3.1328,0.00879264,0,10380.3,10380.3
17709,3.1532,0.0116072,0,10380.3,10380.3
17710,3.1348,0.00679278,0,10380.3,10380.3
17711,3.1404,0.00119281,0,10380.3,10380.3
17712,3.1316,0.00999284,0,10380.3,10380.3
17713,3.142,0.000407219,0,10380.3,10380.3
17714,3.134,0.00759268,0,10380.3,10380.3
17715,3.1404,0.00119281,0,10380.3,10380.3
17716,3.1236,0.0179927,0,10380.3,10380.3
17717,3.1296,0.0119927,0,10380.3,10380.3
17718,3.1632,0.0216072,0,10380.3,10380.3
17719,3.128,0.0135927,0,10380.3,10380.3
17720,3.1552,0.0136073,0,10380.3,10380.3
17721,3.1336,0.00799274,0,10380.3,10380.3
17722,3.1488,0.00720716,0,10380.3,10380.3
17723,3.1608,0.0192072,0,10380.3,10380.3
17724,3.1132,0.0283928,0,10380.3,10380.3
17725,3.1604,0.0188072,0,10380.3,10380.3
17726,3.1704,0.0288072,0,10380.3,10380.3
17727,3.1328,0.00879264,0,10380.3,10380.3
17728,3.1448,0.00320721,0,10378.2,10378.2
17729,3.1388,0.00279284,0,10378.2,10378.2
17730,3.1596,0.0180073,0,10378.2,10378.2
17731,3.1248,0.0167928,0,10378.2,10378.2
17732,3.1036,0.0379927,0,10378.2,10378.2
17733,3.1404,0.00119281,0,10378.2,10378.2
17734,3.1448,0.00320721,0,10378.2,10378.2
17735,3.1196,0.0219927,0,10378.2,10378.2
17736,3.1292,0.0123928,0,10378.2,10378.2
17737,3.1088,0.0327928,0,10378.2,10378.2
17738,3.1852,0.0436072,0,10378.2,10378.2
17739,3.1796,0.0380073,0,10378.2,10378.2
17740,3.1592,0.0176072,0,10378.2,10378.2
17741,3.15,0.00840735,0,10378.2,10378.2
17742,3.1416,7.15256e-06,0,10378.2,10378.2
17743,3.1604,0.0188072,0,10378.2,10378.2
17744,3.1684,0.0268073,0,10378.2,10378.2
17745,3.1252,0.0163927,0,10378.2,10378.2
17746,3.1316,0.00999284,0,10378.2,10378.2
17747,3.1488,0.00720716,0,10378.2,10378.2
17748,3.1444,0.00280714,0,10378.2,10378.2
17749,3.1356,0.00599265,0,10378.2,10378.2
17750,3.124,0.0175927,0,10378.2,10378.2
17751,3.1536,0.0120072,0,10378.2,10378.2
17752,3.1268,0.0147927,0,10378.2,10378.2
17753,3.1096,0.0319927,0,10378.2,10378.2
17754,3.1616,0.0200074,0,10378.2,10378.2
17755,3.1304,0.0111928,0,10378.2,10378.2
17756,3.148,0.00640726,0,10378.2,10378.2
17757,3.1556,0.0140073,0,10378.2,10378.2
17758,3.1532,0.0116072,0,10378.2,10378.2
17759,3.1588,0.0172071,0,10378.2,10378.2
17760,3.1528,0.0112073,0,10377.2,10377.2
17761,3.156,0.0144072,0,10377.2,10377.2
17762,3.1444,0.00280714,0,10377.2,10377.2
17763,3.1244,0.0171928,0,10377.2,10377.2
17764,3.1264,0.0151927,0,10377.2,10377.2
17765,3.182,0.0404072,0,10377.2,10377.2
17766,3.1,0.0415928,0,10377.2,10377.2
17767,3.1256,0.0159926,0,10377.2,10377.2
17768,3.12,0.0215929,0,10377.2,10377.2
17769,3.1284,0.0131927,0,10377.2,10377.2
17770,3.1428,0.00120735,0,10377.2,10377.2
17771,3.1636,0.0220072,0,10377.2,10377.2
17772,3.1576,0.0160072,0,10377.2,10377.2
17773,3.1404,0.00119281,0,10377.2,10377.2
17774,3.1724,0.0308073,0,10377.2,10377.2
17775,3.1472,0.00560737,0,10377.2,10377.2
17776,3.1736,0.0320072,0,10377.2,10377.2
17777,3.1692,0.0276072,0,10377.2,10377.2
17778,3.1388,0.00279284,0,10377.2,10377.2
17779,3.1292,0.0123928,0,10377.2,10377.2
17780,3.144,0.00240731,0,10377.2,10377.2
17781,3.1356,0.00599265,0,10377.2,10377.2
17782,3.1544,0.0128074,0,10377.2,10377.2
17783,3.1496,0.00800729,0,10377.2,10377.2
17784,3.0996,0.0419927,0,10377.2,10377.2
17785,3.1068,0.0347927,0,10377.2,10377.2
17786,3.1416,7.15256e-06,0,10377.2,10377.2
17787,3.1616,0.0200074,0,10377.2,10377.2
17788,3.1288,0.0127928,0,10377.2,10377.2
17789,3.1368,0.00479269,0,10377.2,10377.2
17790,3.116,0.0255928,0,10377.2,10377.2
17791,3.1264,0.0151927,0,10377.2,10377.2
17792,3.1504,0.00880718,0,10335.2,10335.2
17793,3.146,0.00440717,0,10335.2,10335.2
17794,3.13,0.0115926,0,10335.2,10335.2
17795,3.1348,0.00679278,0,10335.2,10335.2
17796,3.1348,0.00679278,0,10335.2,10335.2
17797,3.1468,0.0052073,0,10335.2,10335.2
17798,3.1288,0.0127928,0,10335.2,10335.2
17799,3.1708,0.0292072,0,10335.2,10335.2
17800,3.1524,0.0108073,0,10335.2,10335.2
17801,3.1484,0.00680733,0,10335.2,10335.2
17802,3.1272,0.0143929,0,10335.2,10335.2
17803,3.152,0.0104072,0,10335.2,10335.2
17804,3.1268,0.0147927,0,10335.2,10335.2
17805,3.1468,0.0052073,0,10335.2,10335.2
17806,3.164,0.0224073,0,10335.2,10335.2
17807,3.1524,0.0108073,0,10335.2,10335.2
17808,3.1312,0.0103927,0,10335.2,10335.2
17809,3.1496,0.00800729,0,10335.2,10335.2
17810,3.1192,0.0223927,0,10335.2,10335.2
17811,3.1708,0.0292072,0,10335.2,10335.2
17812,3.1428,0.00120735,0,10335.2,10335.2
17813,3.1164,0.0251927,0,10335.2,10335.2
17814,3.16,0.0184073,0,10335.2,10335.2
17815,3.1492,0.00760722,0,10335.2,10335.2
17816,3.126,0.0155928,0,10335.2,10335.2
17817,3.1612,0.0196073,0,10335.2,10335.2
17818,3.1168,0.0247927,0,10335.2,10335.2
17819,3.142,0.000407219,0,10335.2,10335.2
17820,3.1196,0.0219927,0,10335.2,10335.2
17821,3.1064,0.0351927,0,10335.2,10335.2
17822,3.154,0.0124073,0,10335.2,10335.2
17823,3.1184,0.0231926,0,10335.2,10335.2
17824,3.122,0.0195928,0,10336.3,10336.3
17825,3.1452,0.00360727,0,10336.3,10336.3
17826,3.1264,0.0151927,0,10336.3,10336.3
17827,3.1412,0.000392675,0,10336.3,10336.3
17828,3.1456,0.00400734,0,10336.3,10336.3
17829,3.1404,0.00119281,0,10336.3,10336.3
17830,3.1252,0.0163927,0,10336.3,10336.3
17831,3.1648,0.0232072,0,10336.3,10336.3
17832,3.1388,0.00279284,0,10336.3,10336.3
17833,3.146,0.00440717,0,10336.3,10336.3
17834,3.1536,0.0120072,0,10336.3,10336.3
17835,3.1672,0.0256073,0,10336.3,10336.3
17836,3.164,0.0224073,0,10336.3,10336.3
17837,3.1476,0.00600719,0,10336.3,10336.3
17838,3.1468,0.0052073,0,10336.3,10336.3
17839,3.1468,0.0052073,0,10336.3,10336.3
17840,3.1236,0.0179927,0,10336.3,10336.3
17841,3.1304,0.0111928,0,10336.3,10336.3
17842,3.1728,0.0312073,0,10336.3,10336.3
17843,3.1256,0.0159926,0,10336.3,10336.3
17844,3.1408,0.000792742,0,10336.3,10336.3
17845,3.1256,0.0159926,0,10336.3,10336.3
17846,3.0912,0.0503926,0,10336.3,10336.3
17847,3.146,0.00440717,0,10336.3,10336.3
17848,3.1556,0.0140073,0,10336.3,10336.3
17849,3.1576,0.0160072,0,10336.3,10336.3
17850,3.1652,0.0236073,0,10336.3,10336.3
17851,3.1656,0.0240073,0,10336.3,10336.3
17852,3.162,0.0204072,0,10336.3,10336.3
17853,3.152,0.0104072,0,10336.3,10336.3
17854,3.1428,0.00120735,0,10336.3,10336.3
17855,3.15,0.00840735,0,10336.3,10336.3
17856,3.1564,0.0148072,0,10335.2,10335.2
17857,3.1584,0.0168073,0,10335.2,10335.2
17858,3.1492,0.00760722,0,10335.2,10335.2
17859,3.1416,7.15256e-06,0,10335.2,10335.2
17860,3.1368,0.00479269,0,10335.2,10335.2
17861,3.1644,0.0228074,0,10335.2,10335.2
17862,3.1216,0.0199928,0,10335.2,10335.2
17863,3.122,0.0195928,0,10335.2,10335.2
17864,3.1344,0.00719285,0,10335.2,10335.2
17865,3.1604,0.0188072,0,10335.2,10335.2
17866,3.1516,0.0100071,0,10335.2,10335.2
17867,3.1464,0.00480723,0,10335.2,10335.2
17868,3.1456,0.00400734,0,10335.2,10335.2
17869,3.1368,0.00479269,0,10335.2,10335.2
17870,3.1548,0.0132072,0,10335.2,10335.2
17871,3.1288,0.0127928,0,10335.2,10335.2
17872,3.1688,0.0272074,0,10335.2,10335.2
17873,3.17,0.0284073,0,10335.2,10335.2
17874,3.1156,0.0259926,0,10335.2,10335.2
17875,3.1892,0.0476072,0,10335.2,10335.2
17876,3.1356,0.00599265,0,10335.2,10335.2
17877,3.1432,0.00160718,0,10335.2,10335.2
17878,3.1416,7.15256e-06,0,10335.2,10335.2
17879,3.132,0.00959277,0,10335.2,10335.2
17880,3.1328,0.00879264,0,10335.2,10335.2
17881,3.1352,0.00639272,0,10335.2,10335.2
17882,3.184,0.0424073,0,10335.2,10335.2
17883,3.1328,0.00879264,0,10335.2,10335.2
17884,3.1396,0.0019927,0,10335.2,10335.2
17885,3.1412,0.000392675,0,10335.2,10335.2
17886,3.1308,0.0107927,0,10335.2,10335.2
17887,3.1344,0.00719285,0,10335.2,10335.2
17888,3.1432,0.00160718,0,10336.3,10336.3
17889,3.1472,0.00560737,0,10336.3,10336.3
17890,3.132,0.00959277,0,10336.3,10336.3
17891,3.1412,0.000392675,0,10336.3,10336.3
17892,3.1376,0.0039928,0,10336.3,10336.3
17893,3.1508,0.00920725,0,10336.3,10336.3
17894,3.1564,0.0148072,0,10336.3,10336.3
17895,3.1328,0.00879264,0,10336.3,10336.3
17896,3.1516,0.0100071,0,10336.3,10336.3
17897,3.1404,0.00119281,0,10336.3,10336.3
17898,3.138,0.00359273,0,10336.3,10336.3
17899,3.1304,0.0111928,0,10336.3,10336.3
17900,3.1636,0.0220072,0,10336.3,10336.3
17901,3.132,0.00959277,0,10336.3,10336.3
17902,3.138,0.00359273,0,10336.3,10336.3
17903,3.1344,0.00719285,0,10336.3,10336.3
17904,3.1292,0.0123928,0,10336.3,10336.3
17905,3.158,0.0164073,0,10336.3,10336.3
17906,3.1404,0.00119281,0,10336.3,10336.3
17907,3.1524,0.0108073,0,10336.3,10336.3
17908,3.156,0.0144072,0,10336.3,10336.3
17909,3.1484,0.00680733,0,10336.3,10336.3
17910,3.1552,0.0136073,0,10336.3,10336.3
17911,3.1412,0.000392675,0,10336.3,10336.3
17912,3.1424,0.000807285,0,10336.3,10336.3
17913,3.1596,0.0180073,0,10336.3,10336.3
