thread_id,estimate,error,time_us
14284,3.1392,0.00239277,6641.66
14285,3.1736,0.0320072,6641.66
14286,3.15,0.00840735,6641.66
14287,3.1456,0.00400734,6641.66
14288,3.1248,0.0167928,6641.66
14289,3.1264,0.0151927,6641.66
14290,3.1276,0.0139928,6641.66
14291,3.1476,0.00600719,6641.66
14292,3.1524,0.0108073,6641.66
14293,3.1244,0.0171928,6641.66
14294,3.1508,0.00920725,6641.66
14295,3.128,0.0135927,6641.66
14296,3.1636,0.0220072,6641.66
14297,3.1608,0.0192072,6641.66
14298,3.1404,0.00119281,6641.66
14299,3.1244,0.0171928,6641.66
14300,3.1572,0.0156074,6641.66
14301,3.162,0.0204072,6641.66
14302,3.138,0.00359273,6641.66
14303,3.1244,0.0171928,6641.66
14304,3.1248,0.0167928,6643.71
14305,3.1436,0.00200725,6643.71
14306,3.152,0.0104072,6643.71
14307,3.1436,0.00200725,6643.71
14308,3.1352,0.00639272,6643.71
14309,3.1648,0.0232072,6643.71
14310,3.1624,0.0208073,6643.71
14311,3.1592,0.0176072,6643.71
14312,3.1408,0.000792742,6643.71
14313,3.1412,0.000392675,6643.71
14314,3.1392,0.00239277,6643.71
14315,3.1328,0.00879264,6643.71
14316,3.114,0.0275927,6643.71
14317,3.1348,0.00679278,6643.71
14318,3.1644,0.0228074,6643.71
14319,3.1048,0.0367928,6643.71
14320,3.1364,0.00519276,6643.71
14321,3.1364,0.00519276,6643.71
14322,3.1376,0.0039928,6643.71
14323,3.152,0.0104072,6643.71
14324,3.168,0.0264072,6643.71
14325,3.1392,0.00239277,6643.71
14326,3.1632,0.0216072,6643.71
14327,3.1512,0.00960732,6643.71
14328,3.1848,0.0432072,6643.71
14329,3.1392,0.00239277,6643.71
14330,3.1652,0.0236073,6643.71
14331,3.1512,0.00960732,6643.71
14332,3.1472,0.00560737,6643.71
14333,3.138,0.00359273,6643.71
14334,3.1336,0.00799274,6643.71
14335,3.144,0.00240731,6643.71
14336,3.1616,0.0200074,5386.24
14337,3.1176,0.0239928,5386.24
14338,3.1404,0.00119281,5386.24
14339,3.1448,0.00320721,5386.24
14340,3.1668,0.0252073,5386.24
14341,3.1108,0.0307927,5386.24
14342,3.1724,0.0308073,5386.24
14343,3.1648,0.0232072,5386.24
14344,3.122,0.0195928,5386.24
14345,3.1396,0.0019927,5386.24
14346,3.142,0.000407219,5386.24
14347,3.1624,0.0208073,5386.24
14348,3.1444,0.00280714,5386.24
14349,3.1676,0.0260072,5386.24
14350,3.1676,0.0260072,5386.24
14351,3.132,0.00959277,5386.24
14352,3.1464,0.00480723,5386.24
14353,3.1496,0.00800729,5386.24
14354,3.1344,0.00719285,5386.24
14355,3.15,0.00840735,5386.24
14356,3.1408,0.000792742,5386.24
14357,3.1284,0.0131927,5386.24
14358,3.1568,0.0152073,5386.24
14359,3.1436,0.00200725,5386.24
14360,3.1468,0.0052073,5386.24
14361,3.1184,0.0231926,5386.24
14362,3.1492,0.00760722,5386.24
14363,3.1536,0.0120072,5386.24
14364,3.1292,0.0123928,5386.24
14365,3.142,0.000407219,5386.24
14366,3.1072,0.0343928,5386.24
14367,3.1092,0.0323927,5386.24
14368,3.1292,0.0123928,5385.22
14369,3.1372,0.00439262,5385.22
14370,3.1632,0.0216072,5385.22
14371,3.1512,0.00960732,5385.22
14372,3.1204,0.0211928,5385.22
14373,3.16,0.0184073,5385.22
14374,3.1352,0.00639272,5385.22
14375,3.1456,0.00400734,5385.22
14376,3.1552,0.0136073,5385.22
14377,3.176,0.0344074,5385.22
14378,3.1272,0.0143929,5385.22
14379,3.1564,0.0148072,5385.22
14380,3.1392,0.00239277,5385.22
14381,3.1236,0.0179927,5385.22
14382,3.1244,0.0171928,5385.22
14383,3.142,0.000407219,5385.22
14384,3.1532,0.0116072,5385.22
14385,3.1116,0.0299928,5385.22
14386,3.1312,0.0103927,5385.22
14387,3.1768,0.0352073,5385.22
14388,3.128,0.0135927,5385.22
14389,3.1472,0.00560737,5385.22
14390,3.1376,0.0039928,5385.22
14391,3.1208,0.0207927,5385.22
14392,3.1472,0.00560737,5385.22
14393,3.134,0.00759268,5385.22
14394,3.1132,0.0283928,5385.22
14395,3.1404,0.00119281,5385.22
14396,3.1376,0.0039928,5385.22
14397,3.1576,0.0160072,5385.22
14398,3.14,0.00159264,5385.22
14399,3.1384,0.00319266,5385.22
14400,3.1368,0.00479269,5385.22
14401,3.136,0.00559282,5385.22
14402,3.1644,0.0228074,5385.22
14403,3.1408,0.000792742,5385.22
14404,3.1188,0.0227928,5385.22
14405,3.1168,0.0247927,5385.22
14406,3.1612,0.0196073,5385.22
14407,3.1128,0.0287929,5385.22
14408,3.1356,0.00599265,5385.22
14409,3.1344,0.00719285,5385.22
14410,3.1404,0.00119281,5385.22
14411,3.136,0.00559282,5385.22
14412,3.1148,0.0267928,5385.22
14413,3.146,0.00440717,5385.22
14414,3.1608,0.0192072,5385.22
14415,3.13,0.0115926,5385.22
14416,3.16,0.0184073,5385.22
14417,3.1392,0.00239277,5385.22
14418,3.1512,0.00960732,5385.22
14419,3.1288,0.0127928,5385.22
14420,3.1272,0.0143929,5385.22
14421,3.1504,0.00880718,5385.22
14422,3.1132,0.0283928,5385.22
14423,3.136,0.00559282,5385.22
14424,3.146,0.00440717,5385.22
14425,3.1452,0.00360727,5385.22
14426,3.168,0.0264072,5385.22
14427,3.1452,0.00360727,5385.22
14428,3.1396,0.0019927,5385.22
14429,3.142,0.000407219,5385.22
14430,3.1532,0.0116072,5385.22
14431,3.154,0.0124073,5385.22
14432,3.1512,0.00960732,5386.24
14433,3.1484,0.00680733,5386.24
14434,3.1672,0.0256073,5386.24
14435,3.1812,0.0396073,5386.24
14436,3.1396,0.0019927,5386.24
14437,3.132,0.00959277,5386.24
14438,3.1368,0.00479269,5386.24
14439,3.136,0.00559282,5386.24
14440,3.1156,0.0259926,5386.24
14441,3.1536,0.0120072,5386.24
14442,3.1492,0.00760722,5386.24
14443,3.104,0.0375926,5386.24
14444,3.1476,0.00600719,5386.24
14445,3.1472,0.00560737,5386.24
14446,3.1524,0.0108073,5386.24
14447,3.1308,0.0107927,5386.24
14448,3.128,0.0135927,5386.24
14449,3.1244,0.0171928,5386.24
14450,3.1416,7.15256e-06,5386.24
14451,3.1304,0.0111928,5386.24
14452,3.1384,0.00319266,5386.24
14453,3.136,0.00559282,5386.24
14454,3.1636,0.0220072,5386.24
14455,3.148,0.00640726,5386.24
14456,3.1476,0.00600719,5386.24
14457,3.174,0.0324073,5386.24
14458,3.1328,0.00879264,5386.24
14459,3.124,0.0175927,5386.24
14460,3.1248,0.0167928,5386.24
14461,3.1228,0.0187926,5386.24
14462,3.1348,0.00679278,5386.24
14463,3.1356,0.00599265,5386.24
14464,3.1596,0.0180073,5315.58
14465,3.1416,7.15256e-06,5315.58
14466,3.15,0.00840735,5315.58
14467,3.1332,0.00839281,5315.58
14468,3.162,0.0204072,5315.58
14469,3.1412,0.000392675,5315.58
14470,3.164,0.0224073,5315.58
14471,3.1376,0.0039928,5315.58
14472,3.154,0.0124073,5315.58
14473,3.1696,0.0280073,5315.58
14474,3.1276,0.0139928,5315.58
14475,3.1368,0.00479269,5315.58
14476,3.1604,0.0188072,5315.58
14477,3.1332,0.00839281,5315.58
14478,3.1316,0.00999284,5315.58
14479,3.1572,0.0156074,5315.58
14480,3.1304,0.0111928,5315.58
14481,3.112,0.0295928,5315.58
14482,3.1508,0.00920725,5315.58
14483,3.1688,0.0272074,5315.58
14484,3.1332,0.00839281,5315.58
14485,3.1104,0.0311928,5315.58
14486,3.1304,0.0111928,5315.58
14487,3.1416,7.15256e-06,5315.58
14488,3.1408,0.000792742,5315.58
14489,3.1368,0.00479269,5315.58
14490,3.1328,0.00879264,5315.58
14491,3.1456,0.00400734,5315.58
14492,3.132,0.00959277,5315.58
14493,3.1432,0.00160718,5315.58
14494,3.1256,0.0159926,5315.58
14495,3.1708,0.0292072,5315.58
14496,3.1472,0.00560737,5314.56
14497,3.162,0.0204072,5314.56
14498,3.1324,0.00919271,5314.56
14499,3.1952,0.0536072,5314.56
14500,3.1468,0.0052073,5314.56
14501,3.1296,0.0119927,5314.56
14502,3.1444,0.00280714,5314.56
14503,3.1412,0.000392675,5314.56
14504,3.126,0.0155928,5314.56
14505,3.1164,0.0251927,5314.56
14506,3.1188,0.0227928,5314.56
14507,3.1456,0.00400734,5314.56
14508,3.1604,0.0188072,5314.56
14509,3.1264,0.0151927,5314.56
14510,3.1312,0.0103927,5314.56
14511,3.1376,0.0039928,5314.56
14512,3.1444,0.00280714,5314.56
14513,3.148,0.00640726,5314.56
14514,3.158,0.0164073,5314.56
14515,3.1136,0.0279927,5314.56
14516,3.134,0.00759268,5314.56
14517,3.1416,7.15256e-06,5314.56
14518,3.152,0.0104072,5314.56
14519,3.1272,0.0143929,5314.56
14520,3.1536,0.0120072,5314.56
14521,3.1448,0.00320721,5314.56
14522,3.1268,0.0147927,5314.56
14523,3.1352,0.00639272,5314.56
14524,3.1232,0.0183928,5314.56
14525,3.1408,0.000792742,5314.56
14526,3.1404,0.00119281,5314.56
14527,3.128,0.0135927,5314.56
14528,3.1084,0.0331926,5318.66
14529,3.1436,0.00200725,5318.66
14530,3.1548,0.0132072,5318.66
14531,3.1484,0.00680733,5318.66
14532,3.1408,0.000792742,5318.66
14533,3.1604,0.0188072,5318.66
14534,3.1588,0.0172071,5318.66
14535,3.1608,0.0192072,5318.66
14536,3.1236,0.0179927,5318.66
14537,3.1376,0.0039928,5318.66
14538,3.1332,0.00839281,5318.66
14539,3.1628,0.0212073,5318.66
14540,3.1368,0.00479269,5318.66
14541,3.1516,0.0100071,5318.66
14542,3.1376,0.0039928,5318.66
14543,3.1352,0.00639272,5318.66
14544,3.1432,0.00160718,5318.66
14545,3.1484,0.00680733,5318.66
14546,3.126,0.0155928,5318.66
14547,3.146,0.00440717,5318.66
14548,3.1284,0.0131927,5318.66
14549,3.1372,0.00439262,5318.66
14550,3.1572,0.0156074,5318.66
14551,3.1616,0.0200074,5318.66
14552,3.1344,0.00719285,5318.66
14553,3.1244,0.0171928,5318.66
14554,3.17,0.0284073,5318.66
14555,3.1356,0.00599265,5318.66
14556,3.1264,0.0151927,5318.66
14557,3.124,0.0175927,5318.66
14558,3.1336,0.00799274,5318.66
14559,3.152,0.0104072,5318.66
14560,3.1228,0.0187926,5322.75
14561,3.1404,0.00119281,5322.75
14562,3.1164,0.0251927,5322.75
14563,3.1584,0.0168073,5322.75
14564,3.1556,0.0140073,5322.75
14565,3.1752,0.0336072,5322.75
14566,3.1576,0.0160072,5322.75
14567,3.178,0.0364072,5322.75
14568,3.1304,0.0111928,5322.75
14569,3.144,0.00240731,5322.75
14570,3.1492,0.00760722,5322.75
14571,3.1604,0.0188072,5322.75
14572,3.1232,0.0183928,5322.75
14573,3.1376,0.0039928,5322.75
14574,3.148,0.00640726,5322.75
14575,3.1692,0.0276072,5322.75
14576,3.1196,0.0219927,5322.75
14577,3.1344,0.00719285,5322.75
14578,3.1456,0.00400734,5322.75
14579,3.1356,0.00599265,5322.75
14580,3.142,0.000407219,5322.75
14581,3.1676,0.0260072,5322.75
14582,3.1532,0.0116072,5322.75
14583,3.1632,0.0216072,5322.75
14584,3.1164,0.0251927,5322.75
14585,3.1236,0.0179927,5322.75
14586,3.1316,0.00999284,5322.75
14587,3.1564,0.0148072,5322.75
14588,3.1192,0.0223927,5322.75
14589,3.1368,0.00479269,5322.75
14590,3.1708,0.0292072,5322.75
14591,3.1244,0.0171928,5322.75
14592,3.1548,0.0132072,6807.55
14593,3.1388,0.00279284,6807.55
14594,3.1708,0.0292072,6807.55
14595,3.1404,0.00119281,6807.55
14596,3.1152,0.0263927,6807.55
14597,3.1196,0.0219927,6807.55
14598,3.1328,0.00879264,6807.55
14599,3.1436,0.00200725,6807.55
14600,3.1656,0.0240073,6807.55
14601,3.1516,0.0100071,6807.55
14602,3.1548,0.0132072,6807.55
14603,3.1244,0.0171928,6807.55
14604,3.1528,0.0112073,6807.55
14605,3.1396,0.0019927,6807.55
14606,3.1164,0.0251927,6807.55
14607,3.1492,0.00760722,6807.55
14608,3.1376,0.0039928,6807.55
14609,3.124,0.0175927,6807.55
14610,3.124,0.0175927,6807.55
14611,3.156,0.0144072,6807.55
14612,3.1368,0.00479269,6807.55
14613,3.122,0.0195928,6807.55
14614,3.1504,0.00880718,6807.55
14615,3.136,0.00559282,6807.55
14616,3.1188,0.0227928,6807.55
14617,3.1512,0.00960732,6807.55
14618,3.1336,0.00799274,6807.55
14619,3.1548,0.0132072,6807.55
14620,3.1076,0.0339928,6807.55
14621,3.1428,0.00120735,6807.55
14622,3.1304,0.0111928,6807.55
14623,3.1536,0.0120072,6807.55
14624,3.1364,0.00519276,6805.5
14625,3.1468,0.0052073,6805.5
14626,3.1424,0.000807285,6805.5
14627,3.1148,0.0267928,6805.5
14628,3.142,0.000407219,6805.5
14629,3.1436,0.00200725,6805.5
14630,3.1336,0.00799274,6805.5
14631,3.1112,0.0303926,6805.5
14632,3.1352,0.00639272,6805.5
14633,3.134,0.00759268,6805.5
14634,3.1256,0.0159926,6805.5
14635,3.1448,0.00320721,6805.5
14636,3.1688,0.0272074,6805.5
14637,3.112,0.0295928,6805.5
14638,3.1412,0.000392675,6805.5
14639,3.1472,0.00560737,6805.5
14640,3.14,0.00159264,6805.5
14641,3.1608,0.0192072,6805.5
14642,3.1352,0.00639272,6805.5
14643,3.1436,0.00200725,6805.5
14644,3.1436,0.00200725,6805.5
14645,3.1444,0.00280714,6805.5
14646,3.1504,0.00880718,6805.5
14647,3.1348,0.00679278,6805.5
14648,3.1388,0.00279284,6805.5
14649,3.1436,0.00200725,6805.5
14650,3.142,0.000407219,6805.5
14651,3.156,0.0144072,6805.5
14652,3.1372,0.00439262,6805.5
14653,3.1472,0.00560737,6805.5
14654,3.1416,7.15256e-06,6805.5
14655,3.15,0.00840735,6805.5
14656,3.1216,0.0199928,6806.53
14657,3.136,0.00559282,6806.53
14658,3.11,0.0315928,6806.53
14659,3.1524,0.0108073,6806.53
14660,3.1488,0.00720716,6806.53
14661,3.1532,0.0116072,6806.53
14662,3.1112,0.0303926,6806.53
14663,3.1272,0.0143929,6806.53
14664,3.1416,7.15256e-06,6806.53
14665,3.1672,0.0256073,6806.53
14666,3.1424,0.000807285,6806.53
14667,3.1244,0.0171928,6806.53
14668,3.1256,0.0159926,6806.53
14669,3.1424,0.000807285,6806.53
14670,3.1412,0.000392675,6806.53
14671,3.1348,0.00679278,6806.53
14672,3.1612,0.0196073,6806.53
14673,3.1484,0.00680733,6806.53
14674,3.1216,0.0199928,6806.53
14675,3.1348,0.00679278,6806.53
14676,3.1484,0.00680733,6806.53
14677,3.126,0.0155928,6806.53
14678,3.1524,0.0108073,6806.53
14679,3.1276,0.0139928,6806.53
14680,3.1444,0.00280714,6806.53
14681,3.1144,0.0271928,6806.53
14682,3.1484,0.00680733,6806.53
14683,3.1428,0.00120735,6806.53
14684,3.1436,0.00200725,6806.53
14685,3.1344,0.00719285,6806.53
14686,3.1364,0.00519276,6806.53
14687,3.1332,0.00839281,6806.53
14688,3.12,0.0215929,6803.46
14689,3.1432,0.00160718,6803.46
14690,3.1496,0.00800729,6803.46
14691,3.166,0.0244071,6803.46
14692,3.1472,0.00560737,6803.46
14693,3.1436,0.00200725,6803.46
14694,3.1164,0.0251927,6803.46
14695,3.1544,0.0128074,6803.46
14696,3.16,0.0184073,6803.46
14697,3.15,0.00840735,6803.46
14698,3.1816,0.0400074,6803.46
14699,3.138,0.00359273,6803.46
14700,3.1292,0.0123928,6803.46
14701,3.1448,0.00320721,6803.46
14702,3.14,0.00159264,6803.46
14703,3.14,0.00159264,6803.46
14704,3.1196,0.0219927,6803.46
14705,3.1252,0.0163927,6803.46
14706,3.1536,0.0120072,6803.46
14707,3.158,0.0164073,6803.46
14708,3.1176,0.0239928,6803.46
14709,3.1368,0.00479269,6803.46
14710,3.1324,0.00919271,6803.46
14711,3.1,0.0415928,6803.46
14712,3.1488,0.00720716,6803.46
14713,3.1276,0.0139928,6803.46
14714,3.1156,0.0259926,6803.46
14715,3.1436,0.00200725,6803.46
14716,3.1392,0.00239277,6803.46
14717,3.1372,0.00439262,6803.46
14718,3.13,0.0115926,6803.46
14719,3.1188,0.0227928,6803.46
14720,3.1368,0.00479269,6731.78
14721,3.1252,0.0163927,6731.78
14722,3.132,0.00959277,6731.78
14723,3.1584,0.0168073,6731.78
14724,3.1468,0.0052073,6731.78
14725,3.1756,0.0340073,6731.78
14726,3.1492,0.00760722,6731.78
14727,3.1184,0.0231926,6731.78
14728,3.1588,0.0172071,6731.78
14729,3.1252,0.0163927,6731.78
14730,3.158,0.0164073,6731.78
14731,3.14,0.00159264,6731.78
14732,3.1532,0.0116072,6731.78
14733,3.1428,0.00120735,6731.78
14734,3.1368,0.00479269,6731.78
14735,3.1584,0.0168073,6731.78
14736,3.1504,0.00880718,6731.78
14737,3.1272,0.0143929,6731.78
14738,3.1588,0.0172071,6731.78
14739,3.132,0.00959277,6731.78
14740,3.1536,0.0120072,6731.78
14741,3.1372,0.00439262,6731.78
14742,3.1192,0.0223927,6731.78
14743,3.1232,0.0183928,6731.78
14744,3.1384,0.00319266,6731.78
14745,3.134,0.00759268,6731.78
14746,3.1528,0.0112073,6731.78
14747,3.1564,0.0148072,6731.78
14748,3.142,0.000407219,6731.78
14749,3.1144,0.0271928,6731.78
14750,3.1476,0.00600719,6731.78
14751,3.1536,0.0120072,6731.78
14752,3.1084,0.0331926,6732.8
14753,3.1396,0.0019927,6732.8
14754,3.1316,0.00999284,6732.8
14755,3.138,0.00359273,6732.8
14756,3.1324,0.00919271,6732.8
14757,3.1112,0.0303926,6732.8
14758,3.1532,0.0116072,6732.8
14759,3.1536,0.0120072,6732.8
14760,3.152,0.0104072,6732.8
14761,3.1412,0.000392675,6732.8
14762,3.1336,0.00799274,6732.8
14763,3.13,0.0115926,6732.8
14764,3.1592,0.0176072,6732.8
14765,3.1552,0.0136073,6732.8
14766,3.1664,0.0248072,6732.8
14767,3.1372,0.00439262,6732.8
14768,3.144,0.00240731,6732.8
14769,3.15,0.00840735,6732.8
14770,3.122,0.0195928,6732.8
14771,3.1496,0.00800729,6732.8
14772,3.1452,0.00360727,6732.8
14773,3.1752,0.0336072,6732.8
14774,3.122,0.0195928,6732.8
14775,3.1448,0.00320721,6732.8
14776,3.1248,0.0167928,6732.8
14777,3.114,0.0275927,6732.8
14778,3.1564,0.0148072,6732.8
14779,3.1204,0.0211928,6732.8
14780,3.1568,0.0152073,6732.8
14781,3.146,0.00440717,6732.8
14782,3.1276,0.0139928,6732.8
14783,3.16,0.0184073,6732.8
14784,3.1376,0.0039928,6731.78
14785,3.1348,0.00679278,6731.78
14786,3.1448,0.00320721,6731.78
14787,3.1468,0.0052073,6731.78
14788,3.1548,0.0132072,6731.78
14789,3.1572,0.0156074,6731.78
14790,3.1464,0.00480723,6731.78
14791,3.1636,0.0220072,6731.78
14792,3.1264,0.0151927,6731.78
14793,3.1432,0.00160718,6731.78
14794,3.1428,0.00120735,6731.78
14795,3.1184,0.0231926,6731.78
14796,3.16,0.0184073,6731.78
14797,3.1436,0.00200725,6731.78
14798,3.1416,7.15256e-06,6731.78
14799,3.148,0.00640726,6731.78
14800,3.1388,0.00279284,6731.78
14801,3.1436,0.00200725,6731.78
14802,3.1388,0.00279284,6731.78
14803,3.1404,0.00119281,6731.78
14804,3.172,0.0304072,6731.78
14805,3.14,0.00159264,6731.78
14806,3.1204,0.0211928,6731.78
14807,3.1288,0.0127928,6731.78
14808,3.1376,0.0039928,6731.78
14809,3.1252,0.0163927,6731.78
14810,3.1304,0.0111928,6731.78
14811,3.1408,0.000792742,6731.78
14812,3.1188,0.0227928,6731.78
14813,3.1512,0.00960732,6731.78
14814,3.1272,0.0143929,6731.78
14815,3.1604,0.0188072,6731.78
14816,3.1588,0.0172071,6732.8
14817,3.14,0.00159264,6732.8
14818,3.1424,0.000807285,6732.8
14819,3.12,0.0215929,6732.8
14820,3.1388,0.00279284,6732.8
14821,3.1312,0.0103927,6732.8
14822,3.1128,0.0287929,6732.8
14823,3.1356,0.00599265,6732.8
14824,3.1244,0.0171928,6732.8
14825,3.138,0.00359273,6732.8
14826,3.1312,0.0103927,6732.8
14827,3.1296,0.0119927,6732.8
14828,3.14,0.00159264,6732.8
14829,3.116,0.0255928,6732.8
14830,3.1136,0.0279927,6732.8
14831,3.14,0.00159264,6732.8
14832,3.1388,0.00279284,6732.8
14833,3.1496,0.00800729,6732.8
14834,3.1188,0.0227928,6732.8
14835,3.1476,0.00600719,6732.8
14836,3.132,0.00959277,6732.8
14837,3.1528,0.0112073,6732.8
14838,3.1356,0.00599265,6732.8
14839,3.1528,0.0112073,6732.8
14840,3.1388,0.00279284,6732.8
14841,3.122,0.0195928,6732.8
14842,3.1504,0.00880718,6732.8
14843,3.13,0.0115926,6732.8
14844,3.134,0.00759268,6732.8
14845,3.1152,0.0263927,6732.8
14846,3.1216,0.0199928,6732.8
14847,3.1188,0.0227928,6732.8
14848,3.1484,0.00680733,5312.51
14849,3.1132,0.0283928,5312.51
14850,3.138,0.00359273,5312.51
14851,3.166,0.0244071,5312.51
14852,3.1656,0.0240073,5312.51
14853,3.166,0.0244071,5312.51
14854,3.128,0.0135927,5312.51
14855,3.1648,0.0232072,5312.51
14856,3.1424,0.000807285,5312.51
14857,3.1688,0.0272074,5312.51
14858,3.1392,0.00239277,5312.51
14859,3.1488,0.00720716,5312.51
14860,3.1528,0.0112073,5312.51
14861,3.1436,0.00200725,5312.51
14862,3.1428,0.00120735,5312.51
14863,3.1516,0.0100071,5312.51
14864,3.1248,0.0167928,5312.51
14865,3.1704,0.0288072,5312.51
14866,3.1396,0.0019927,5312.51
14867,3.1532,0.0116072,5312.51
14868,3.1376,0.0039928,5312.51
14869,3.1412,0.000392675,5312.51
14870,3.1512,0.00960732,5312.51
14871,3.1392,0.00239277,5312.51
14872,3.1372,0.00439262,5312.51
14873,3.1496,0.00800729,5312.51
14874,3.1512,0.00960732,5312.51
14875,3.1332,0.00839281,5312.51
14876,3.1472,0.00560737,5312.51
14877,3.1644,0.0228074,5312.51
14878,3.1444,0.00280714,5312.51
14879,3.1384,0.00319266,5312.51
14880,3.1472,0.00560737,5311.49
14881,3.1568,0.0152073,5311.49
14882,3.1504,0.00880718,5311.49
14883,3.1384,0.00319266,5311.49
14884,3.126,0.0155928,5311.49
14885,3.1368,0.00479269,5311.49
14886,3.1584,0.0168073,5311.49
14887,3.1408,0.000792742,5311.49
14888,3.1568,0.0152073,5311.49
14889,3.1396,0.0019927,5311.49
14890,3.1436,0.00200725,5311.49
14891,3.1184,0.0231926,5311.49
14892,3.1204,0.0211928,5311.49
14893,3.1572,0.0156074,5311.49
14894,3.1404,0.00119281,5311.49
14895,3.14,0.00159264,5311.49
14896,3.1272,0.0143929,5311.49
14897,3.122,0.0195928,5311.49
14898,3.1616,0.0200074,5311.49
14899,3.1328,0.00879264,5311.49
14900,3.16,0.0184073,5311.49
14901,3.1716,0.0300074,5311.49
14902,3.1508,0.00920725,5311.49
14903,3.15,0.00840735,5311.49
14904,3.1428,0.00120735,5311.49
14905,3.1284,0.0131927,5311.49
14906,3.1248,0.0167928,5311.49
14907,3.1468,0.0052073,5311.49
14908,3.1208,0.0207927,5311.49
14909,3.144,0.00240731,5311.49
14910,3.1568,0.0152073,5311.49
14911,3.1372,0.00439262,5311.49
14912,3.1672,0.0256073,5311.49
14913,3.124,0.0175927,5311.49
14914,3.132,0.00959277,5311.49
14915,3.154,0.0124073,5311.49
14916,3.1548,0.0132072,5311.49
14917,3.1236,0.0179927,5311.49
14918,3.1232,0.0183928,5311.49
14919,3.1528,0.0112073,5311.49
14920,3.1188,0.0227928,5311.49
14921,3.0848,0.0567927,5311.49
14922,3.1564,0.0148072,5311.49
14923,3.1044,0.0371928,5311.49
14924,3.1192,0.0223927,5311.49
14925,3.1656,0.0240073,5311.49
14926,3.1296,0.0119927,5311.49
14927,3.1512,0.00960732,5311.49
14928,3.1188,0.0227928,5311.49
14929,3.168,0.0264072,5311.49
14930,3.1104,0.0311928,5311.49
14931,3.1672,0.0256073,5311.49
14932,3.1352,0.00639272,5311.49
14933,3.1416,7.15256e-06,5311.49
14934,3.132,0.00959277,5311.49
14935,3.15,0.00840735,5311.49
14936,3.1524,0.0108073,5311.49
14937,3.1672,0.0256073,5311.49
14938,3.14,0.00159264,5311.49
14939,3.1388,0.00279284,5311.49
14940,3.1608,0.0192072,5311.49
14941,3.1868,0.0452073,5311.49
14942,3.1628,0.0212073,5311.49
14943,3.1436,0.00200725,5311.49
14944,3.1428,0.00120735,5307.39
14945,3.1604,0.0188072,5307.39
14946,3.136,0.00559282,5307.39
14947,3.1444,0.00280714,5307.39
14948,3.1564,0.0148072,5307.39
14949,3.1696,0.0280073,5307.39
14950,3.1284,0.0131927,5307.39
14951,3.1604,0.0188072,5307.39
14952,3.1396,0.0019927,5307.39
14953,3.1196,0.0219927,5307.39
14954,3.1348,0.00679278,5307.39
14955,3.1508,0.00920725,5307.39
14956,3.1408,0.000792742,5307.39
14957,3.1248,0.0167928,5307.39
14958,3.1596,0.0180073,5307.39
14959,3.1528,0.0112073,5307.39
14960,3.1312,0.0103927,5307.39
14961,3.1312,0.0103927,5307.39
14962,3.1112,0.0303926,5307.39
14963,3.1264,0.0151927,5307.39
14964,3.1556,0.0140073,5307.39
14965,3.1412,0.000392675,5307.39
14966,3.142,0.000407219,5307.39
14967,3.1356,0.00599265,5307.39
14968,3.15,0.00840735,5307.39
14969,3.1348,0.00679278,5307.39
14970,3.1492,0.00760722,5307.39
14971,3.1528,0.0112073,5307.39
14972,3.1436,0.00200725,5307.39
14973,3.1556,0.0140073,5307.39
14974,3.1496,0.00800729,5307.39
14975,3.1432,0.00160718,5307.39
14976,3.1508,0.00920725,5246.98
14977,3.1404,0.00119281,5246.98
14978,3.1252,0.0163927,5246.98
14979,3.1464,0.00480723,5246.98
14980,3.1624,0.0208073,5246.98
14981,3.1328,0.00879264,5246.98
14982,3.1492,0.00760722,5246.98
14983,3.1516,0.0100071,5246.98
14984,3.1672,0.0256073,5246.98
14985,3.1596,0.0180073,5246.98
14986,3.1288,0.0127928,5246.98
14987,3.104,0.0375926,5246.98
14988,3.1144,0.0271928,5246.98
14989,3.1352,0.00639272,5246.98
14990,3.1492,0.00760722,5246.98
14991,3.162,0.0204072,5246.98
14992,3.1724,0.0308073,5246.98
14993,3.114,0.0275927,5246.98
14994,3.1516,0.0100071,5246.98
14995,3.1372,0.00439262,5246.98
14996,3.1404,0.00119281,5246.98
14997,3.1356,0.00599265,5246.98
14998,3.1516,0.0100071,5246.98
14999,3.1284,0.0131927,5246.98
15000,3.13,0.0115926,5246.98
15001,3.1368,0.00479269,5246.98
15002,3.1528,0.0112073,5246.98
15003,3.1416,7.15256e-06,5246.98
15004,3.1372,0.00439262,5246.98
15005,3.1352,0.00639272,5246.98
15006,3.1432,0.00160718,5246.98
15007,3.1364,0.00519276,5246.98
15008,3.1456,0.00400734,5240.83
15009,3.1324,0.00919271,5240.83
15010,3.1156,0.0259926,5240.83
15011,3.148,0.00640726,5240.83
15012,3.1472,0.00560737,5240.83
15013,3.1332,0.00839281,5240.83
15014,3.1412,0.000392675,5240.83
15015,3.1544,0.0128074,5240.83
15016,3.1488,0.00720716,5240.83
15017,3.1476,0.00600719,5240.83
15018,3.1236,0.0179927,5240.83
15019,3.142,0.000407219,5240.83
15020,3.1304,0.0111928,5240.83
15021,3.144,0.00240731,5240.83
15022,3.1292,0.0123928,5240.83
15023,3.1408,0.000792742,5240.83
15024,3.1636,0.0220072,5240.83
15025,3.164,0.0224073,5240.83
